what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1408270476174
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1408270477842
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1408270506782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1408270509850
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1408270509852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1408270520250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408270525792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408270540108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270545666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270550897
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1408270550908
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1408270554331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270558534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270562467
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1408270562995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270619459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270649290
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1408270658004
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1408270662979
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408270663173
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408270663220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270680602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270684020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270685773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270691827
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1408270703205
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408270711570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270721686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270729908
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1408270731802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270733339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270750507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270863248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270865445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270868769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270870257
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1408270886533
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408270886792
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408270886820
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408270888434
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408270890384
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1408270911337
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408270911550
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408270911572
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1408270921590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408270927743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408270931579
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408270946316
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1408270948949
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1408270953132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270954987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270957254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270957277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270957380
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1408270957382
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1408270960138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270965622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270971974
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1408270971989
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1408270978828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270981834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408270985367
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1408270985755
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1408271000878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408271003182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408271008251
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1408271008255
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1408271039168
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1408271039435
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1408271039497
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1408271042569
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1408271042774
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1408271042814
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1408271046265
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408271048049
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408271052798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408271057091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1408271057123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408271058471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408271060856
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1408271062630
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1408271063060
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1408271063241
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1408271065764
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1408271068085
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1408271068511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408271070996
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1408271085792
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408271105163
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408271110083
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1408271111893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408271129035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1408271129085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408271134183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408271155713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408271193760
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1408271197586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408271207457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408271287869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408271290960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408271302817
