what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1408277078039
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408277163243
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1408277165159
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1408277165982
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1408277166271
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1408277167710
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1408277172668
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1408277176485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408277198655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408277247184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408277254327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408277256182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408277257035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408277275538
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408277277484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408277315306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408277316498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408277317101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408277381541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408277388210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408277391275
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1408277392930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408277393095
executed,command,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.openFileSearchPage",1408277393107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408277393383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408277396503
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408277403252
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1408277403325
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408277413495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408277490237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408277491550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408277547710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408277553624
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408277562273
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408277597633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408277612250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408277616819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408277692202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408277727224
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1408277727235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408277938638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408277945555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408278079156
